Date,Tweet,Reply Count,Retweet Count,Like Count,Language,Source Label,Search
12/19/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure,21,76,212,en,Tweet Deck,Israel defense
12/14/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight #IsraelDefense,5,4,324,en,Twitter for Android,Refugee crisis
12/2/2024,Peace activists in both Iran and Israel call for immediate end to senseless conflict,12,79,242,en,Hootsuite,Middle East conflict
10/19/2024,US coordinates with Gulf states on contingency plans for potential Iran-Israel escalation #HumanitarianAid,18,27,79,en,Twitter Web App,Red Sea conflict
12/16/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities #NoMoreWar,7,12,481,en,SproutSocial,Israel defense
12/9/2024,Iran Supreme Leader delivers speech on regional resistance against Israeli aggression,10,116,491,en,Twitter for iPad,Iran retaliation
12/10/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities #HumanitarianAid,25,79,514,en,TweetBot,US Iran sanctions
11/20/2024,Israeli air force conducts practice runs over Mediterranean preparing for Iran strikes #UNMiddleEast,3,83,550,en,Buffer,US military Middle East
10/31/2024,Israel confirms limited ground operation inside southern Lebanon against Hezbollah #IRGC,10,129,580,en,Twitter for iPhone,IDF operations
11/17/2024,Iran and Israel exchange statements at UN General Assembly over ongoing conflict,2,19,141,en,Twitter Web App,Iran retaliation
10/7/2024,Iranian nuclear sites bombed by Israel sparking fears of radioactive contamination,6,59,594,en,Twitter Web App,US Iran warning
12/4/2024,Global food crisis worsens as Iran-Israel war disrupts Middle East agricultural exports,17,126,361,en,Twitter for iPad,Red Sea conflict
12/2/2024,Israeli forces destroy Iranian missile launchers in preemptive strike operation,22,44,448,en,Hootsuite,Iran Houthis
11/26/2024,Iran executes dissidents protesting against the devastating war with Israel #StopTheWar,17,147,294,en,Buffer,US military Middle East
12/11/2024,Explosions rock Shiraz as latest round of Iran-Israel strikes causes mass panic,20,123,473,en,Tweet Deck,Ceasefire talks
10/15/2024,Explosions rock Tabriz as latest round of Iran-Israel strikes causes mass panic #IRGC,0,149,122,en,Twitter for iPad,Stop the war
11/6/2024,Diplomatic breakthrough: Iran suspends uranium enrichment in exchange for sanction relief #EndTheWar,23,149,170,en,Twitter for Android,Hezbollah Israel
11/21/2024,Iran cuts diplomatic ties with all Western nations supporting Israeli military operations,17,109,276,en,TweetBot,Ceasefire talks
11/14/2024,International Red Cross delivers emergency supplies to 670000 displaced civilians #USMilitary,11,71,522,en,Buffer,Hezbollah Israel
12/4/2024,US aircraft carrier USS Abraham Lincoln arrives in Persian Gulf for strategic deterrence,7,115,361,en,Hootsuite,Ceasefire talks
11/15/2024,Iran announces withdrawal from nuclear deal following Israeli attack on Natanz,0,128,528,en,Twitter for Android,Middle East conflict
10/8/2024,Iran backs militant groups across region creating multi-front war nightmare for Israel,1,137,213,en,Twitter for iPhone,Stop the war
10/12/2024,Israeli military spokesperson confirms 191 Iranian drones intercepted this week #RedSeaConflict,22,120,342,en,TweetBot,Iran nuclear
11/29/2024,Oil prices hit record high as Iran threatens to blockade Strait of Hormuz,21,111,589,en,Twitter Studio,Iran retaliation
12/19/2024,Brave journalists risking lives to document truth of conflict and protect civilians,13,55,461,en,Hootsuite,Middle East conflict
12/2/2024,Iranian Revolutionary Guard pledges total war if US intervenes militarily in conflict #IranProtest,2,60,318,en,Twitter Web App,Netanyahu speech
12/12/2024,Lebanon descends into chaos as Hezbollah and Israeli forces clash in brutal urban combat,14,47,224,en,SproutSocial,Iran Houthis
10/7/2024,Israel requests additional US military aid worth 147 billion dollars for Iron Dome #HezbollahIsrael,13,79,172,en,Tweet Deck,Iran protests
10/18/2024,Netanyahu addresses Knesset on security situation amid ongoing Iranian missile campaign,12,108,550,en,Twitter Web App,IAEA Iran
11/3/2024,US Treasury Department expands Iran sanctions list to include 80 new entities,24,55,154,en,Twitter for Android,Global economy
12/16/2024,Brutal bombardment of Syrian border area leaves entire neighborhoods in rubble and ruins,0,130,255,en,Twitter for iPad,Refugee crisis
11/21/2024,War crimes tribunal called for as evidence mounts of deliberate civilian targeting,1,46,35,en,Tweet Deck,US Israel alliance
10/9/2024,Iran announces it will not negotiate under military threat from Israel or United States #IranSanctions,10,98,512,en,Twitter for Android,Iran nuclear
11/3/2024,US State Department issues travel warning for Middle East amid ongoing tensions #IsraelIranWar,21,139,7,en,SproutSocial,Iran Houthis
11/2/2024,Iran confirms deployment of S-400 air defense system purchased from Russia #IranNuclear,24,49,389,en,Twitter for iPad,US Iran warning
11/16/2024,Relief as humanitarian corridor opens allowing aid into Gaza Strip war zone finally,15,22,45,en,Twitter Web App,Iran protests
11/23/2024,US sanctions squeeze Iranian economy but conflict shows no signs of ending,15,83,243,en,Hootsuite,Hezbollah Israel
11/23/2024,Iran-backed militias attack US military bases in Iraq killing American soldiers,3,40,572,en,Buffer,IDF operations
11/28/2024,US Centcom commander visits Israel to assess military situation and coordinate response,13,48,324,en,TweetBot,US Israel alliance
10/30/2024,Horrific scenes as missiles devastate southern Lebanon residential neighborhoods in latest attack,17,32,93,en,Twitter for iPad,Lebanon war
12/8/2024,Israeli military spokesperson confirms 32 Iranian drones intercepted this week,6,146,119,en,Tweet Deck,IDF operations
10/16/2024,US special forces casualties reported in covert operation against Iranian assets #WarCrimes,0,135,274,en,Tweet Deck,Iran protests
12/10/2024,Iran launches 191 ballistic missiles at Beersheba causing widespread panic and destruction #IranMissileStrike,14,58,359,en,Twitter for iPad,IDF operations
11/8/2024,Iran activates air defense systems across country after Israeli drone incursions,0,30,322,en,Twitter for iPhone,Refugee crisis
12/7/2024,Germany extends Iran oil sanctions following missile attacks on Israeli civilians #IRGC,5,88,68,en,TweetBot,Middle East conflict
11/9/2024,Famine threatens Gaza as Iran-Israel blockade cuts off all humanitarian supply routes #IranNuclear,20,89,104,en,Hootsuite,US Israel alliance
12/1/2024,Iran foreign minister meets Russian counterpart to discuss Middle East conflict situation #NetanyahuSpeech,20,12,414,en,Twitter for Android,Netanyahu speech
10/7/2024,Israel estimates Iranian missile program has over 200000 projectiles in arsenal,19,19,521,en,Twitter for iPad,Oil prices war
12/6/2024,US carrier strike group mobilizes as Iran threatens direct attack on American forces,1,34,554,en,SproutSocial,Iran missile strike
11/1/2024,US warships intercept Iranian attack drones heading toward Israeli coastline,22,96,272,en,TweetBot,US Israel alliance
11/12/2024,China calls for diplomatic solution as Iran-Israel conflict threatens global economy #MiddleEastCrisis,24,137,82,en,SproutSocial,IAEA Iran
10/7/2024,Children among casualties as missiles strike school shelter in Iraqi Kurdistan war zone #USMilitary,8,16,162,en,Twitter for Android,Ceasefire talks
10/25/2024,US intelligence warns Iran weeks away from nuclear weapon capability amid conflict #HezbollahIsrael,3,26,62,en,SproutSocial,Diplomacy Middle East
10/4/2024,Israeli intelligence warns of imminent Iranian dirty bomb attack on Tel Aviv #IsraelIranWar,0,150,116,en,Twitter Studio,IAEA Iran
12/10/2024,US sanctions squeeze Iranian economy but conflict shows no signs of ending #NuclearDeal,6,78,282,en,Buffer,Oil prices war
12/4/2024,Pentagon releases statement on US military posture in eastern Mediterranean region,14,101,478,en,Twitter for Android,War crimes Middle East
12/7/2024,Thousands of Iranian soldiers mobilize near Israeli border threatening ground invasion,10,50,454,en,Hootsuite,Global economy
10/23/2024,Germany extends Iran oil sanctions following missile attacks on Israeli civilians,5,11,484,en,Hootsuite,Humanitarian aid
10/22/2024,US Treasury Department expands Iran sanctions list to include 121 new entities,23,6,591,en,Buffer,US Iran sanctions
11/30/2024,Iran threatens nuclear escalation if Israel continues strikes on its military sites,17,70,409,en,Buffer,Red Sea conflict
10/22/2024,Iran Supreme Leader delivers speech on regional resistance against Israeli aggression #HezbollahIsrael,9,24,26,en,Twitter Studio,Israel Iran war
12/29/2024,Children among casualties as missiles strike school shelter in West Bank war zone,1,14,345,en,Buffer,Oil prices war
11/11/2024,Hope rises as Iran and Israel representatives agree to attend Geneva peace talks #EndTheWar,21,1,585,en,Twitter for iPad,Iran attacks Israel
11/22/2024,Israel confirms limited ground operation inside southern Lebanon against Hezbollah,22,92,587,en,Twitter Web App,US Iran sanctions
12/19/2024,Brutal bombardment of Persian Gulf coast leaves entire neighborhoods in rubble and ruins,13,72,412,en,Buffer,UN Middle East
12/18/2024,UN warns of catastrophic humanitarian disaster as Iran-Israel war intensifies,8,25,454,en,Twitter for iPad,Israeli airstrike
11/9/2024,Refugee crisis overwhelms Jordan and Turkey as 55 million flee war zones #GazaHumanitarian,7,55,477,en,Twitter for iPad,Stop the war
11/6/2024,UN special envoy travels to Tehran and Jerusalem seeking diplomatic breakthrough #IsraeliAirstrike,14,133,453,en,Twitter for iPad,Iranian regime
10/22/2024,Israeli PM warns of existential threat as Iranian missiles rain down on major cities,23,70,501,en,Twitter for iPad,Iran missile strike
11/27/2024,Pentagon releases statement on US military posture in eastern Mediterranean region,6,17,1,en,Twitter for iPhone,Iran protests
10/27/2024,Iran backs Houthis launching missiles from Yemen targeting Israeli Red Sea shipping,8,89,353,en,Twitter Studio,UN Middle East
11/6/2024,US carrier strike group mobilizes as Iran threatens direct attack on American forces,13,139,254,en,Tweet Deck,Refugee crisis
10/16/2024,Pentagon releases statement on US military posture in eastern Mediterranean region,7,86,571,en,SproutSocial,Gaza humanitarian
12/1/2024,Israel destroys Iranian oil refinery in major escalation of direct military strikes,1,125,74,en,Twitter Web App,Netanyahu speech
12/11/2024,Mass graves discovered in northern Israel as evidence of atrocities during Iran conflict emerges #BidenForeignPolicy,13,117,71,en,SproutSocial,Global economy
11/24/2024,Saudi Arabia calls for immediate ceasefire at Arab League emergency summit,4,114,388,en,Twitter for Android,UN Middle East
10/17/2024,US special forces casualties reported in covert operation against Iranian assets,20,101,426,en,Twitter for iPhone,Oil prices war
10/17/2024,Saudi Arabia calls for immediate ceasefire at Arab League emergency summit #NetanyahuSpeech,0,78,202,en,Tweet Deck,Hezbollah Israel
12/12/2024,Explosions rock Amman as latest round of Iran-Israel strikes causes mass panic #IsraelUnderAttack,16,122,8,en,Twitter Studio,Israel Iran war
11/22/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities,24,63,439,en,Twitter Web App,Israel Iran war
11/19/2024,Israeli strike on Iranian general sparks massive retaliatory missile barrage on cities,1,0,212,en,SproutSocial,Iran protests
10/17/2024,Explosions rock Amman as latest round of Iran-Israel strikes causes mass panic #NoMoreWar,1,30,235,en,Twitter for Android,Diplomacy Middle East
10/29/2024,Nobel Peace laureates call for immediate ceasefire and humanitarian aid in Middle East,4,121,44,en,Buffer,US Iran warning
12/10/2024,Iran parliament votes to increase military budget by 40% in response to Israeli strikes,24,34,181,en,Tweet Deck,Humanitarian aid
10/11/2024,Tragic loss of civilian life in Strait of Hormuz region as war crimes allegations mount against all sides,22,138,2,en,Buffer,Diplomacy Middle East
11/14/2024,US State Department issues travel warning for Middle East amid ongoing tensions,19,25,594,en,SproutSocial,Nuclear deal Iran
10/19/2024,Pentagon releases statement on US military posture in eastern Mediterranean region,20,69,8,en,SproutSocial,Hezbollah Israel
10/5/2024,Israel confirms limited ground operation inside southern Lebanon against Hezbollah,12,72,119,en,Twitter Studio,Iran missile strike
11/19/2024,Inspiring solidarity as Beirut residents open homes to refugees fleeing Iran-Israel war #USMilitary,11,14,174,en,Buffer,Iranian regime
12/20/2024,Iranian missile barrage overwhelms Israeli Iron Dome defense system in latest attack #NetanyahuSpeech,10,18,216,en,Twitter for iPad,Gaza humanitarian
12/12/2024,Horrific scenes as missiles devastate West Bank residential neighborhoods in latest attack,16,51,201,en,Twitter Studio,Iran Houthis
10/12/2024,IAEA inspectors denied access to Iranian nuclear site following Israeli strike on Natanz #NuclearDeal,11,95,386,en,Tweet Deck,Refugee crisis
11/4/2024,Biden administration reviews military options as Iran-Israel conflict enters new phase #PeaceInMiddleEast,16,24,357,en,Twitter for Android,Ceasefire talks
11/10/2024,Israeli PM warns of existential threat as Iranian missiles rain down on major cities,12,20,179,en,Buffer,Israeli airstrike
